,lsh_id,real_id,lat,lon
1698,1698,2081197489,30.6229734,104.1054449
1699,1699,2081197492,30.6196093,104.1084587
1700,1700,2082811321,30.63068,104.1109226
1701,1701,2082811327,30.6282737,104.1069813
1702,1702,2082819545,30.61676,104.0965522
1703,1703,2118889094,30.6643754,104.1313449
1704,1704,2118898633,30.7118978,104.0781539
1705,1705,2118898646,30.7130185,104.0843685
1706,1706,2118898662,30.7119864,104.084127
1707,1707,2118909749,30.7128118,104.0867448
1708,1708,2118909751,30.7115761,104.0865805
1709,1709,2118910075,30.7029651,104.0874727
1710,1710,2118910078,30.7089208,104.0899149
1711,1711,2118910086,30.7114395,104.0876025
1712,1712,2118910090,30.7073247,104.0875269
1713,1713,2118977295,30.6949563,104.0038868
1714,1714,2118977298,30.6797401,103.9949947
1715,1715,2118977299,30.6928684,104.0029282
1716,1716,2118977303,30.6908796,104.0017862
1717,1717,2118977304,30.69981,104.0069367
1718,1718,2118995449,30.6947364,104.0335835
1719,1719,2119004926,30.6954682,104.0230085
1720,1720,2119004935,30.696964,104.024962
1721,1721,2119028364,30.6224577,104.1170373
1722,1722,2119028372,30.618076,104.1214664
1723,1723,2119028384,30.6211978,104.1174221
1724,1724,2119028389,30.6173662,104.1280087
1725,1725,2119028400,30.6124557,104.1261835
1726,1726,2119075567,30.6111979,104.1132617
1727,1727,2119075619,30.618631,104.1173353
1728,1728,2131996149,30.6183487,104.0964178
1729,1729,2131996317,30.622031,104.106262
1730,1730,2131996475,30.6232778,104.1052571
1731,1731,2133183923,30.6252944,104.1026111
1732,1732,2133183929,30.6227418,104.1035439
1733,1733,2133184343,30.6247691,104.0957395
1734,1734,2133184344,30.6251419,104.0973673
1735,1735,2133188683,30.6157362,104.0844297
1736,1736,2133188691,30.6174812,104.0935387
1737,1737,2133188693,30.6152364,104.0848677
1738,1738,2134778543,30.6321151,103.9958487
1739,1739,2134778549,30.631968,103.9969408
1740,1740,2134778555,30.6316337,103.9961021
1741,1741,2134778557,30.6304536,103.9974117
1742,1742,2134778560,30.6311414,103.9963312
1743,1743,2134778564,30.636105,103.9935358
1744,1744,2134782152,30.6248024,104.0052579
1745,1745,2134782156,30.6253497,104.004523
1746,1746,2134782159,30.624434,104.0057238
1747,1747,2134782167,30.6223942,104.0086482
1748,1748,2135942408,30.6153685,104.0164765
1749,1749,2135944704,30.6161217,104.0165029
1750,1750,2135944707,30.6168238,104.0156946
1751,1751,2135944709,30.6199701,104.0119528
1752,1752,2135944710,30.6162114,104.0161195
1753,1753,2135946726,30.6161466,104.0156152
1754,1754,2135946732,30.6248361,104.004192
1755,1755,2135946735,30.6246646,104.0047638
1756,1756,2135946742,30.6241056,104.0053515
1757,1757,2135946750,30.6243982,104.0048233
1758,1758,2179214675,30.618885,104.0905238
1759,1759,2180630915,30.6996188,104.0518201
1760,1760,2180630923,30.6996117,104.0524556
1761,1761,2180630926,30.6985825,104.0518268
1762,1762,2180630928,30.6991222,104.0529965
1763,1763,2180630938,30.6985888,104.0524452
1764,1764,2180630939,30.6990716,104.0511989
1765,1765,2203828990,30.7122383,104.1663883
1766,1766,2211339987,30.6310404,104.0937624
1767,1767,2211348822,30.6585743,104.117642
1768,1768,2211353126,30.6937149,104.0817129
1769,1769,2213044939,30.6075696,104.0995764
1770,1770,2213049521,30.6191291,104.1094776
1771,1771,2214043177,30.6285325,104.0894399
1772,1772,2214043180,30.6285207,104.087315
1773,1773,2214043181,30.6243233,104.0874931
1774,1774,2214043188,30.6285026,104.0896036
1775,1775,2214043190,30.628318,104.0900676
1776,1776,2214043192,30.6233266,104.0875154
1777,1777,2217699757,30.6609694,104.069639
1778,1778,2217714910,30.6609371,104.0664485
1779,1779,2217714914,30.6609716,104.0683961
1780,1780,2217714918,30.6607803,104.061106
1781,1781,2217746783,30.660765,104.0669838
1782,1782,2217746791,30.6608062,104.0617227
1783,1783,2217746793,30.6606368,104.0617443
1784,1784,2217746797,30.660892,104.064972
1785,1785,2217746798,30.6608476,104.0601325
1786,1786,2217746800,30.6607156,104.0649716
1787,1787,2217768450,30.656368,104.0586453
1788,1788,2217790313,30.6616415,104.0581034
1789,1789,2217790316,30.6614786,104.0581666
1790,1790,2259831027,30.6167065,104.0965091
1791,1791,2259835274,30.625347,104.1026569
1792,1792,2259835288,30.6235312,104.1025317
1793,1793,2275370242,30.62321,104.1062846
1794,1794,2275372623,30.6167145,104.1205883
1795,1795,2275372631,30.6167608,104.1206262
1796,1796,2276187310,30.6836141,104.0836003
1797,1797,2276187313,30.684879,104.080611
1798,1798,2276405725,30.6196787,104.0927444
1799,1799,2276405726,30.6193463,104.0927336
1800,1800,2309311911,30.6306018,104.0979055
1801,1801,2309311931,30.6938335,104.0878623
1802,1802,2309311958,30.6937796,104.0883202
1803,1803,2309311970,30.6245428,104.0937437
1804,1804,2309311975,30.6903766,104.034606
1805,1805,2309315410,30.6245259,104.093362
1806,1806,2313566057,30.6478374,104.0699264
1807,1807,2315717685,30.6297196,104.0977032
1808,1808,2315717687,30.6345875,104.1005612
1809,1809,2315717688,30.629937,104.1001081
1810,1810,2315717689,30.6326894,104.0994972
1811,1811,2315717691,30.6296245,104.0999343
1812,1812,2315717696,30.6353807,104.0991314
1813,1813,2315717699,30.6310555,104.0983618
1814,1814,2315717850,30.6346741,104.1006142
1815,1815,2317059611,30.6252261,104.0424775
1816,1816,2317059615,30.6280214,104.0432778
1817,1817,2318416055,30.7121938,104.1662034
1818,1818,2327779711,30.6216924,104.1048764
1819,1819,2327779714,30.6221802,104.1042959
1820,1820,2328775695,30.6318059,104.1339598
1821,1821,2328775700,30.6391316,104.1338698
1822,1822,2328775721,30.6394245,104.1338574
1823,1823,2328775724,30.6390304,104.1371842
1824,1824,2328776791,30.628578,104.1217776
1825,1825,2328776792,30.6335273,104.1220996
1826,1826,2328776795,30.6311476,104.1199691
1827,1827,2328776796,30.6297474,104.1175097
1828,1828,2328776803,30.6320073,104.1193438
1829,1829,2329062682,30.707405,104.013048
1830,1830,2329062707,30.7048463,104.0058498
1831,1831,2329063773,30.6441024,104.1065925
1832,1832,2329066042,30.6541868,104.1124348
1833,1833,2329077117,30.6514558,104.1111397
1834,1834,2329088200,30.6858102,104.1014087
1835,1835,2329097172,30.7060081,104.0021055
1836,1836,2329097173,30.7047667,104.003764
1837,1837,2329097175,30.7032972,104.0048264
1838,1838,2329097179,30.7060644,104.0021771
1839,1839,2329097187,30.704234,104.0044449
1840,1840,2329101942,30.70005,104.0067154
1841,1841,2329101945,30.6982549,104.0084652
1842,1842,2329101951,30.6993189,104.0073922
1843,1843,2329115963,30.6307048,104.0374173
1844,1844,2329115975,30.6226947,104.0733126
1845,1845,2329116004,30.6798122,104.0224868
1846,1846,2330197895,30.6963614,104.0882613
1847,1847,2330199255,30.6414586,104.1514246
1848,1848,2330199264,30.7027549,104.1572774
1849,1849,2330199275,30.6506914,104.1553951
1850,1850,2330199280,30.6387704,104.1508315
1851,1851,2330199287,30.6245366,104.1430925
1852,1852,2330199290,30.6351826,104.1490873
1853,1853,2330199409,30.7019111,104.1583948
1854,1854,2330199410,30.7197481,104.1127319
1855,1855,2330199414,30.7110787,104.1478212
1856,1856,2330199415,30.7096038,104.1515678
1857,1857,2330199422,30.6967921,104.1591142
1858,1858,2330199489,30.6516678,104.1557726
1859,1859,2331442713,30.7054731,104.0081906
1860,1860,2333175598,30.6330852,104.0343991
